,filename,label
323,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7729.JPEG,golf ball
324,/workspace/data-version-control/data/raw/train/n03445777/n03445777_15958.JPEG,golf ball
325,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5893.JPEG,golf ball
326,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7538.JPEG,golf ball
327,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10127.JPEG,golf ball
328,/workspace/data-version-control/data/raw/train/n03445777/n03445777_18147.JPEG,golf ball
329,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5485.JPEG,golf ball
330,/workspace/data-version-control/data/raw/train/n03445777/n03445777_11389.JPEG,golf ball
331,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4914.JPEG,golf ball
332,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10167.JPEG,golf ball
333,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2497.JPEG,golf ball
334,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2086.JPEG,golf ball
335,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7857.JPEG,golf ball
336,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6315.JPEG,golf ball
337,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1983.JPEG,golf ball
338,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7154.JPEG,golf ball
339,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2356.JPEG,golf ball
340,/workspace/data-version-control/data/raw/train/n03445777/n03445777_15276.JPEG,golf ball
341,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1203.JPEG,golf ball
342,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2585.JPEG,golf ball
343,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4533.JPEG,golf ball
344,/workspace/data-version-control/data/raw/train/n03445777/n03445777_17477.JPEG,golf ball
345,/workspace/data-version-control/data/raw/train/n03445777/n03445777_11409.JPEG,golf ball
346,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3005.JPEG,golf ball
347,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7945.JPEG,golf ball
348,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1468.JPEG,golf ball
349,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2244.JPEG,golf ball
350,/workspace/data-version-control/data/raw/train/n03445777/n03445777_524.JPEG,golf ball
351,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4685.JPEG,golf ball
352,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5217.JPEG,golf ball
353,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4113.JPEG,golf ball
354,/workspace/data-version-control/data/raw/train/n03445777/n03445777_748.JPEG,golf ball
355,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4699.JPEG,golf ball
356,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9865.JPEG,golf ball
357,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7178.JPEG,golf ball
358,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7744.JPEG,golf ball
359,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6856.JPEG,golf ball
360,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00016748.JPEG,golf ball
361,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4646.JPEG,golf ball
362,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10633.JPEG,golf ball
363,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4095.JPEG,golf ball
364,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1297.JPEG,golf ball
365,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2907.JPEG,golf ball
366,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3879.JPEG,golf ball
367,/workspace/data-version-control/data/raw/train/n03445777/n03445777_16067.JPEG,golf ball
368,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4715.JPEG,golf ball
369,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6397.JPEG,golf ball
370,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2157.JPEG,golf ball
371,/workspace/data-version-control/data/raw/train/n03445777/n03445777_637.JPEG,golf ball
372,/workspace/data-version-control/data/raw/train/n03445777/n03445777_14689.JPEG,golf ball
373,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8624.JPEG,golf ball
374,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00043745.JPEG,golf ball
375,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3799.JPEG,golf ball
376,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9259.JPEG,golf ball
377,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8448.JPEG,golf ball
378,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6134.JPEG,golf ball
379,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2486.JPEG,golf ball
380,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8829.JPEG,golf ball
381,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2177.JPEG,golf ball
382,/workspace/data-version-control/data/raw/train/n03445777/n03445777_20319.JPEG,golf ball
383,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10039.JPEG,golf ball
384,/workspace/data-version-control/data/raw/train/n03445777/n03445777_494.JPEG,golf ball
385,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6925.JPEG,golf ball
386,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00035419.JPEG,golf ball
387,/workspace/data-version-control/data/raw/train/n03445777/n03445777_15779.JPEG,golf ball
388,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1976.JPEG,golf ball
389,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5309.JPEG,golf ball
390,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6067.JPEG,golf ball
391,/workspace/data-version-control/data/raw/train/n03445777/n03445777_16083.JPEG,golf ball
392,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4959.JPEG,golf ball
393,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8079.JPEG,golf ball
394,/workspace/data-version-control/data/raw/train/n03445777/n03445777_523.JPEG,golf ball
395,/workspace/data-version-control/data/raw/train/n03445777/n03445777_894.JPEG,golf ball
396,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5775.JPEG,golf ball
397,/workspace/data-version-control/data/raw/train/n03445777/n03445777_18388.JPEG,golf ball
398,/workspace/data-version-control/data/raw/train/n03445777/n03445777_20724.JPEG,golf ball
399,/workspace/data-version-control/data/raw/train/n03445777/n03445777_13414.JPEG,golf ball
400,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1389.JPEG,golf ball
401,/workspace/data-version-control/data/raw/train/n03445777/n03445777_15485.JPEG,golf ball
402,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3567.JPEG,golf ball
403,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6335.JPEG,golf ball
404,/workspace/data-version-control/data/raw/train/n03445777/n03445777_14914.JPEG,golf ball
405,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7174.JPEG,golf ball
406,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7524.JPEG,golf ball
407,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1809.JPEG,golf ball
408,/workspace/data-version-control/data/raw/train/n03445777/n03445777_12069.JPEG,golf ball
409,/workspace/data-version-control/data/raw/train/n03445777/n03445777_416.JPEG,golf ball
410,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9185.JPEG,golf ball
411,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4099.JPEG,golf ball
412,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4133.JPEG,golf ball
413,/workspace/data-version-control/data/raw/train/n03445777/n03445777_768.JPEG,golf ball
414,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5667.JPEG,golf ball
415,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4426.JPEG,golf ball
416,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8956.JPEG,golf ball
417,/workspace/data-version-control/data/raw/train/n03445777/n03445777_504.JPEG,golf ball
418,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7965.JPEG,golf ball
419,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2634.JPEG,golf ball
420,/workspace/data-version-control/data/raw/train/n03445777/n03445777_13455.JPEG,golf ball
421,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6548.JPEG,golf ball
422,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10445.JPEG,golf ball
423,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1848.JPEG,golf ball
424,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3463.JPEG,golf ball
425,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5333.JPEG,golf ball
426,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9255.JPEG,golf ball
427,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4037.JPEG,golf ball
428,/workspace/data-version-control/data/raw/train/n03445777/n03445777_16895.JPEG,golf ball
429,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7498.JPEG,golf ball
430,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3064.JPEG,golf ball
431,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5816.JPEG,golf ball
432,/workspace/data-version-control/data/raw/train/n03445777/n03445777_16228.JPEG,golf ball
433,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10743.JPEG,golf ball
434,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4366.JPEG,golf ball
435,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2318.JPEG,golf ball
436,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4673.JPEG,golf ball
437,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8484.JPEG,golf ball
438,/workspace/data-version-control/data/raw/train/n03445777/n03445777_356.JPEG,golf ball
439,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2123.JPEG,golf ball
440,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7634.JPEG,golf ball
441,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6926.JPEG,golf ball
442,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9915.JPEG,golf ball
443,/workspace/data-version-control/data/raw/train/n03445777/n03445777_585.JPEG,golf ball
444,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7767.JPEG,golf ball
445,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3374.JPEG,golf ball
446,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6033.JPEG,golf ball
447,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9515.JPEG,golf ball
448,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2709.JPEG,golf ball
449,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5023.JPEG,golf ball
450,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8095.JPEG,golf ball
451,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2477.JPEG,golf ball
452,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5218.JPEG,golf ball
453,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00038005.JPEG,golf ball
454,/workspace/data-version-control/data/raw/train/n03445777/n03445777_11144.JPEG,golf ball
455,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6658.JPEG,golf ball
456,/workspace/data-version-control/data/raw/train/n03445777/n03445777_679.JPEG,golf ball
457,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4188.JPEG,golf ball
458,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3358.JPEG,golf ball
459,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5804.JPEG,golf ball
460,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6859.JPEG,golf ball
461,/workspace/data-version-control/data/raw/train/n03445777/n03445777_15469.JPEG,golf ball
462,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6789.JPEG,golf ball
463,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8797.JPEG,golf ball
464,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3837.JPEG,golf ball
465,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00007947.JPEG,golf ball
466,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3134.JPEG,golf ball
467,/workspace/data-version-control/data/raw/train/n03445777/n03445777_12744.JPEG,golf ball
468,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8056.JPEG,golf ball
469,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2637.JPEG,golf ball
470,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00048517.JPEG,golf ball
471,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10515.JPEG,golf ball
472,/workspace/data-version-control/data/raw/train/n03445777/n03445777_12197.JPEG,golf ball
473,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9344.JPEG,golf ball
474,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2158.JPEG,golf ball
475,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7566.JPEG,golf ball
476,/workspace/data-version-control/data/raw/train/n03445777/n03445777_17157.JPEG,golf ball
477,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1689.JPEG,golf ball
478,/workspace/data-version-control/data/raw/train/n03445777/n03445777_403.JPEG,golf ball
479,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9939.JPEG,golf ball
480,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6759.JPEG,golf ball
481,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2314.JPEG,golf ball
482,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3505.JPEG,golf ball
483,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3155.JPEG,golf ball
484,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10523.JPEG,golf ball
485,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5594.JPEG,golf ball
486,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7395.JPEG,golf ball
487,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2713.JPEG,golf ball
488,/workspace/data-version-control/data/raw/train/n03445777/n03445777_136.JPEG,golf ball
489,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5469.JPEG,golf ball
490,/workspace/data-version-control/data/raw/train/n03445777/n03445777_15776.JPEG,golf ball
491,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10574.JPEG,golf ball
492,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4278.JPEG,golf ball
493,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6029.JPEG,golf ball
494,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3817.JPEG,golf ball
495,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3544.JPEG,golf ball
496,/workspace/data-version-control/data/raw/train/n03445777/n03445777_11236.JPEG,golf ball
497,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4147.JPEG,golf ball
498,/workspace/data-version-control/data/raw/train/n03445777/n03445777_13067.JPEG,golf ball
499,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9325.JPEG,golf ball
500,/workspace/data-version-control/data/raw/train/n03445777/n03445777_15019.JPEG,golf ball
501,/workspace/data-version-control/data/raw/train/n03445777/n03445777_20707.JPEG,golf ball
502,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3397.JPEG,golf ball
503,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9413.JPEG,golf ball
504,/workspace/data-version-control/data/raw/train/n03445777/n03445777_874.JPEG,golf ball
505,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5097.JPEG,golf ball
506,/workspace/data-version-control/data/raw/train/n03445777/n03445777_15388.JPEG,golf ball
507,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8839.JPEG,golf ball
508,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5428.JPEG,golf ball
509,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4239.JPEG,golf ball
510,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3456.JPEG,golf ball
511,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9688.JPEG,golf ball
512,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9667.JPEG,golf ball
513,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10759.JPEG,golf ball
514,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00023215.JPEG,golf ball
515,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6785.JPEG,golf ball
516,/workspace/data-version-control/data/raw/train/n03445777/n03445777_14278.JPEG,golf ball
517,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1386.JPEG,golf ball
518,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3704.JPEG,golf ball
519,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7086.JPEG,golf ball
520,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3495.JPEG,golf ball
521,/workspace/data-version-control/data/raw/train/n03445777/n03445777_19807.JPEG,golf ball
522,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3895.JPEG,golf ball
523,/workspace/data-version-control/data/raw/train/n03445777/n03445777_16434.JPEG,golf ball
524,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3529.JPEG,golf ball
525,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9124.JPEG,golf ball
526,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5305.JPEG,golf ball
527,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8365.JPEG,golf ball
528,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2338.JPEG,golf ball
529,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5107.JPEG,golf ball
530,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00036187.JPEG,golf ball
531,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5916.JPEG,golf ball
532,/workspace/data-version-control/data/raw/train/n03445777/n03445777_819.JPEG,golf ball
533,/workspace/data-version-control/data/raw/train/n03445777/n03445777_663.JPEG,golf ball
534,/workspace/data-version-control/data/raw/train/n03445777/n03445777_399.JPEG,golf ball
535,/workspace/data-version-control/data/raw/train/n03445777/n03445777_19515.JPEG,golf ball
536,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2357.JPEG,golf ball
537,/workspace/data-version-control/data/raw/train/n03445777/n03445777_398.JPEG,golf ball
538,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5297.JPEG,golf ball
539,/workspace/data-version-control/data/raw/train/n03445777/n03445777_15188.JPEG,golf ball
540,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1057.JPEG,golf ball
541,/workspace/data-version-control/data/raw/train/n03445777/n03445777_14849.JPEG,golf ball
542,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3969.JPEG,golf ball
543,/workspace/data-version-control/data/raw/train/n03445777/n03445777_17789.JPEG,golf ball
544,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5043.JPEG,golf ball
545,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00036755.JPEG,golf ball
546,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2339.JPEG,golf ball
547,/workspace/data-version-control/data/raw/train/n03445777/n03445777_15126.JPEG,golf ball
548,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6415.JPEG,golf ball
549,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4097.JPEG,golf ball
550,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6383.JPEG,golf ball
551,/workspace/data-version-control/data/raw/train/n03445777/n03445777_20454.JPEG,golf ball
552,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3928.JPEG,golf ball
553,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9133.JPEG,golf ball
554,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10723.JPEG,golf ball
555,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10689.JPEG,golf ball
556,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6854.JPEG,golf ball
557,/workspace/data-version-control/data/raw/train/n03445777/n03445777_13736.JPEG,golf ball
558,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00037369.JPEG,golf ball
559,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9888.JPEG,golf ball
560,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2397.JPEG,golf ball
561,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00031897.JPEG,golf ball
562,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00023845.JPEG,golf ball
563,/workspace/data-version-control/data/raw/train/n03445777/n03445777_13898.JPEG,golf ball
564,/workspace/data-version-control/data/raw/train/n03445777/n03445777_16399.JPEG,golf ball
565,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9236.JPEG,golf ball
566,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1256.JPEG,golf ball
567,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7228.JPEG,golf ball
568,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2616.JPEG,golf ball
569,/workspace/data-version-control/data/raw/train/n03445777/n03445777_13748.JPEG,golf ball
570,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7947.JPEG,golf ball
571,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1344.JPEG,golf ball
572,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5757.JPEG,golf ball
573,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3816.JPEG,golf ball
574,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7855.JPEG,golf ball
575,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5184.JPEG,golf ball
576,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7286.JPEG,golf ball
577,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1217.JPEG,golf ball
578,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10719.JPEG,golf ball
579,/workspace/data-version-control/data/raw/train/n03445777/n03445777_12724.JPEG,golf ball
580,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3945.JPEG,golf ball
581,/workspace/data-version-control/data/raw/train/n03445777/n03445777_18756.JPEG,golf ball
582,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2207.JPEG,golf ball
583,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3046.JPEG,golf ball
584,/workspace/data-version-control/data/raw/train/n03445777/n03445777_13924.JPEG,golf ball
585,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8718.JPEG,golf ball
586,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2745.JPEG,golf ball
587,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1169.JPEG,golf ball
588,/workspace/data-version-control/data/raw/train/n03445777/ILSVRC2012_val_00002314.JPEG,golf ball
589,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2227.JPEG,golf ball
590,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9257.JPEG,golf ball
591,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4035.JPEG,golf ball
592,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8446.JPEG,golf ball
593,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8016.JPEG,golf ball
594,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10693.JPEG,golf ball
595,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6399.JPEG,golf ball
596,/workspace/data-version-control/data/raw/train/n03445777/n03445777_455.JPEG,golf ball
597,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2335.JPEG,golf ball
598,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5809.JPEG,golf ball
599,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1519.JPEG,golf ball
600,/workspace/data-version-control/data/raw/train/n03445777/n03445777_12303.JPEG,golf ball
601,/workspace/data-version-control/data/raw/train/n03445777/n03445777_13457.JPEG,golf ball
602,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2509.JPEG,golf ball
603,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7064.JPEG,golf ball
604,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10514.JPEG,golf ball
605,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9216.JPEG,golf ball
606,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8954.JPEG,golf ball
607,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7208.JPEG,golf ball
608,/workspace/data-version-control/data/raw/train/n03445777/n03445777_785.JPEG,golf ball
609,/workspace/data-version-control/data/raw/train/n03445777/n03445777_5665.JPEG,golf ball
610,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4998.JPEG,golf ball
611,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9187.JPEG,golf ball
612,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8779.JPEG,golf ball
613,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10235.JPEG,golf ball
614,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2548.JPEG,golf ball
615,/workspace/data-version-control/data/raw/train/n03445777/n03445777_8145.JPEG,golf ball
616,/workspace/data-version-control/data/raw/train/n03445777/n03445777_20726.JPEG,golf ball
617,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9543.JPEG,golf ball
618,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9056.JPEG,golf ball
619,/workspace/data-version-control/data/raw/train/n03445777/n03445777_1036.JPEG,golf ball
620,/workspace/data-version-control/data/raw/train/n03445777/n03445777_12505.JPEG,golf ball
621,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10304.JPEG,golf ball
622,/workspace/data-version-control/data/raw/train/n03445777/n03445777_20618.JPEG,golf ball
623,/workspace/data-version-control/data/raw/train/n03445777/n03445777_603.JPEG,golf ball
624,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4058.JPEG,golf ball
625,/workspace/data-version-control/data/raw/train/n03445777/n03445777_6435.JPEG,golf ball
626,/workspace/data-version-control/data/raw/train/n03445777/n03445777_19809.JPEG,golf ball
627,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3119.JPEG,golf ball
628,/workspace/data-version-control/data/raw/train/n03445777/n03445777_3549.JPEG,golf ball
629,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2358.JPEG,golf ball
630,/workspace/data-version-control/data/raw/train/n03445777/n03445777_7336.JPEG,golf ball
631,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4849.JPEG,golf ball
632,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10216.JPEG,golf ball
633,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2564.JPEG,golf ball
634,/workspace/data-version-control/data/raw/train/n03445777/n03445777_654.JPEG,golf ball
635,/workspace/data-version-control/data/raw/train/n03445777/n03445777_838.JPEG,golf ball
636,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9017.JPEG,golf ball
637,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9914.JPEG,golf ball
638,/workspace/data-version-control/data/raw/train/n03445777/n03445777_584.JPEG,golf ball
639,/workspace/data-version-control/data/raw/train/n03445777/n03445777_10129.JPEG,golf ball
640,/workspace/data-version-control/data/raw/train/n03445777/n03445777_14243.JPEG,golf ball
641,/workspace/data-version-control/data/raw/train/n03445777/n03445777_2088.JPEG,golf ball
642,/workspace/data-version-control/data/raw/train/n03445777/n03445777_13093.JPEG,golf ball
643,/workspace/data-version-control/data/raw/train/n03445777/n03445777_4367.JPEG,golf ball
644,/workspace/data-version-control/data/raw/train/n03445777/n03445777_9105.JPEG,golf ball
645,/workspace/data-version-control/data/raw/train/n03445777/n03445777_18958.JPEG,golf ball
